YEAR,MO,DY,HR,PRECTOTCORR,QV2M,T2M,PS,WS10M
2021,1,22,19,0,4.64,8.33,87.54,0.53
2021,1,22,20,0,4.52,7.94,87.55,0.34
2021,1,22,21,0,4.46,7.67,87.55,0.18
2021,1,22,22,0,4.33,8.01,87.54,0.09
2021,1,22,23,0,4.27,8.28,87.52,0.22
2021,1,23,0,0,4.15,8.21,87.5,0.33
2021,1,23,1,0,4.09,8.2,87.47,0.35
2021,1,23,2,0,4.03,8.29,87.43,0.28
2021,1,23,3,0,3.97,8.39,87.39,0.32
2021,1,23,4,0,3.91,8.48,87.37,0.49
2021,1,23,5,0,3.78,8.55,87.39,0.73
2021,1,23,6,0,3.72,8.63,87.44,0.88
2021,1,23,7,0,3.72,9.48,87.48,0.87
2021,1,23,8,0,4.82,11.98,87.52,0.79
2021,1,23,9,0,4.39,14.9,87.58,2.09
2021,1,23,10,0,4.46,16.67,87.62,3.28
2021,1,23,11,0,4.64,17.72,87.58,4.04
2021,1,23,12,0,4.76,18.36,87.5,4.49
2021,1,23,13,0,4.82,18.48,87.43,4.71
2021,1,23,14,0,4.82,18.08,87.38,4.73
2021,1,23,15,0,4.82,17.14,87.35,4.46
2021,1,23,16,0,5.25,15.21,87.34,3.07
2021,1,23,17,0,5.49,11.01,87.36,1.88
2021,1,23,18,0,5.07,9.48,87.4,1.42
2021,1,23,19,0,4.82,9.25,87.44,0.92
2021,1,23,20,0,4.7,9.31,87.47,0.5
2021,1,23,21,0,4.58,9.27,87.5,0.55
2021,1,23,22,0,4.52,8.98,87.52,0.96
2021,1,23,23,0,4.39,8.41,87.5,1.2
2021,1,24,0,0,4.27,8.44,87.49,1.3
2021,1,24,1,0,4.21,8.47,87.47,1.38
2021,1,24,2,0,4.09,8.46,87.41,1.47
2021,1,24,3,0,3.91,8.48,87.36,1.51
2021,1,24,4,0,3.78,9.17,87.33,1.38
2021,1,24,5,0,3.6,9.58,87.36,1.18
2021,1,24,6,0,3.48,9.65,87.41,0.94
2021,1,24,7,0,3.48,10.37,87.48,0.69
2021,1,24,8,0,4.39,12.79,87.56,0.56
2021,1,24,9,0,4.09,15.35,87.66,2.13
2021,1,24,10,0,4.15,16.89,87.71,3.52
2021,1,24,11,0,4.33,17.8,87.68,4.26
2021,1,24,12,0,4.52,18.33,87.6,4.8
2021,1,24,13,0,4.58,18.41,87.53,5.08
2021,1,24,14,0,4.58,18,87.48,5.06
2021,1,24,15,0,4.58,17.06,87.45,4.78
2021,1,24,16,0,5,15.11,87.45,3.44
2021,1,24,17,0,5.37,10.81,87.49,2.24
2021,1,24,18,0,4.94,9.29,87.55,1.76
2021,1,24,19,0,4.7,8.96,87.62,1.37
2021,1,24,20,0,4.52,8.72,87.66,1.32
2021,1,24,21,0,4.33,8.3,87.69,1.43
2021,1,24,22,0,4.15,8.15,87.68,1.58
2021,1,24,23,0,3.97,8.11,87.64,1.68
2021,1,25,0,0,3.72,8.35,87.6,1.65
2021,1,25,1,0,3.48,8.66,87.57,1.59
2021,1,25,2,0,3.3,8.83,87.52,1.59
2021,1,25,3,0,3.11,8.96,87.48,1.5
2021,1,25,4,0,2.93,8.89,87.46,1.39
2021,1,25,5,0,2.81,8.77,87.49,1.3
2021,1,25,6,0,2.62,8.69,87.55,1.2
2021,1,25,7,0,2.62,9.33,87.62,1.09
2021,1,25,8,0,3.48,12.11,87.69,0.67
2021,1,25,9,0,3.23,14.74,87.78,1.6
2021,1,25,10,0,3.36,16.44,87.83,2.97
2021,1,25,11,0,3.42,17.48,87.81,3.95
2021,1,25,12,0,3.54,17.94,87.75,4.65
2021,1,25,13,0,3.66,17.9,87.67,4.97
2021,1,25,14,0,3.78,17.45,87.61,4.93
2021,1,25,15,0,3.91,16.54,87.57,4.65
2021,1,25,16,0,4.39,14.77,87.57,3.6
2021,1,25,17,0,5,10.66,87.59,2.21
2021,1,25,18,0,4.76,8.95,87.65,1.55
2021,1,25,19,0,4.58,8.62,87.7,1.1
2021,1,25,20,0,4.39,8.27,87.73,1.03
2021,1,25,21,0,4.21,7.78,87.74,1.31
2021,1,25,22,0,4.03,7.39,87.72,1.56
2021,1,25,23,0,3.78,7.15,87.66,1.68
2021,1,26,0,0,3.54,7.11,87.59,1.67
2021,1,26,1,0,3.36,7.19,87.53,1.55
2021,1,26,2,0,3.23,7.11,87.48,1.45
2021,1,26,3,0,3.17,7.03,87.44,1.35
2021,1,26,4,0,3.11,6.83,87.42,1.28
2021,1,26,5,0,3.05,6.6,87.47,1.27
2021,1,26,6,0,3.05,6.34,87.56,1.22
2021,1,26,7,0,3.3,7.39,87.64,1.09
2021,1,26,8,0,4.15,11.12,87.71,1.27
2021,1,26,9,0,3.91,14.11,87.78,3.24
2021,1,26,10,0,3.97,16.07,87.81,4.25
2021,1,26,11,0,3.97,17.25,87.76,4.63
2021,1,26,12,0,3.97,17.93,87.68,4.87
2021,1,26,13,0,4.03,18.15,87.58,4.91
2021,1,26,14,0,3.97,17.9,87.5,4.78
2021,1,26,15,0,3.91,17.08,87.46,4.47
2021,1,26,16,0,4.39,15.26,87.46,3.3
2021,1,26,17,0,4.88,10.85,87.48,2.23
2021,1,26,18,0,4.39,9.23,87.53,1.78
2021,1,26,19,0,4.21,8.69,87.59,1.46
2021,1,26,20,0,4.03,8.31,87.62,1.43
2021,1,26,21,0,3.85,7.8,87.64,1.48
2021,1,26,22,0,3.6,7.72,87.62,1.5
2021,1,26,23,0,3.42,8.03,87.57,1.51
2021,1,27,0,0,3.17,8.12,87.53,1.5
2021,1,27,1,0,3.05,8.06,87.5,1.48
2021,1,27,2,0,2.87,7.87,87.46,1.4
2021,1,27,3,0,2.81,7.73,87.42,1.27
2021,1,27,4,0,2.69,7.56,87.4,1.14
2021,1,27,5,0,2.56,7.44,87.42,1.02
2021,1,27,6,0,2.44,7.19,87.49,0.9
2021,1,27,7,0,2.62,8.2,87.56,0.73
2021,1,27,8,0,3.54,11.23,87.64,0.77
2021,1,27,9,0,3.05,13.98,87.73,2.37
2021,1,27,10,0,3.23,15.87,87.77,3.22
2021,1,27,11,0,3.36,17.12,87.76,3.65
2021,1,27,12,0,3.48,17.9,87.7,3.91
2021,1,27,13,0,3.54,18.24,87.64,4
2021,1,27,14,0,3.54,18.11,87.61,3.95
2021,1,27,15,0,3.54,17.38,87.59,3.88
2021,1,27,16,0,4.09,15.45,87.6,3.03
2021,1,27,17,0,4.58,10.92,87.64,2.09
2021,1,27,18,0,4.09,9.23,87.71,1.48
2021,1,27,19,0,3.91,8.65,87.79,1.25
2021,1,27,20,0,3.72,8.1,87.82,1.37
2021,1,27,21,0,3.54,7.66,87.81,1.56
2021,1,27,22,0,3.36,7.43,87.79,1.64
2021,1,27,23,0,3.11,7.3,87.74,1.69
2021,1,28,0,0,2.93,7.33,87.68,1.75
2021,1,28,1,0,2.75,7.3,87.62,1.66
2021,1,28,2,0,2.56,7.16,87.57,1.5
2021,1,28,3,0,2.38,7.59,87.53,1.3
2021,1,28,4,0,2.26,7.83,87.52,1.05
2021,1,28,5,0,2.2,7.78,87.55,0.83
2021,1,28,6,0,2.14,7.93,87.63,0.59
2021,1,28,7,0,2.38,8.41,87.72,0.35
2021,1,28,8,0,3.42,11.01,87.82,0.56
2021,1,28,9,0,2.81,13.89,87.91,2.07
2021,1,28,10,0,2.93,15.87,87.94,3.33
2021,1,28,11,0,3.11,17.08,87.91,3.93
2021,1,28,12,0,3.3,17.76,87.84,4.15
2021,1,28,13,0,3.42,18.03,87.76,4.16
2021,1,28,14,0,3.48,17.87,87.7,4.05
2021,1,28,15,0,3.48,17.15,87.66,3.83
2021,1,28,16,0,4.09,15.25,87.63,2.89
2021,1,28,17,0,4.64,10.83,87.63,1.99
2021,1,28,18,0,4.09,9.57,87.67,1.12
2021,1,28,19,0,3.85,9.19,87.73,0.48
2021,1,28,20,0,3.72,9.06,87.78,0.35
2021,1,28,21,0,3.6,8.73,87.8,0.7
2021,1,28,22,0,3.48,8.21,87.81,1.13
2021,1,28,23,0,3.36,7.52,87.79,1.36
2021,1,29,0,0,3.23,7.56,87.75,1.45
2021,1,29,1,0,3.05,7.48,87.71,1.52
2021,1,29,2,0,2.87,7.3,87.65,1.61
2021,1,29,3,0,2.62,7.3,87.59,1.59
2021,1,29,4,0,2.44,7.34,87.55,1.52
2021,1,29,5,0,2.26,7.8,87.55,1.42
2021,1,29,6,0,2.08,8.1,87.61,1.25
2021,1,29,7,0,2.08,9.07,87.68,1.05
2021,1,29,8,0,2.87,11.98,87.74,0.57
2021,1,29,9,0,2.93,14.48,87.81,1.23
2021,1,29,10,0,3.05,16.05,87.85,2.74
2021,1,29,11,0,3.3,16.94,87.82,3.58
2021,1,29,12,0,3.54,17.43,87.74,4.16
2021,1,29,13,0,3.66,17.33,87.66,4.37
2021,1,29,14,0,3.66,16.83,87.59,4.24
2021,1,29,15,0,3.66,15.92,87.54,3.93
2021,1,29,16,0,3.97,14.19,87.52,3.13
2021,1,29,17,0,4.58,9.93,87.52,2.11
2021,1,29,18,0,4.09,8.75,87.56,1.64
2021,1,29,19,0,3.91,8.3,87.61,1.11
2021,1,29,20,0,3.78,7.56,87.63,1.11
2021,1,29,21,0,3.6,7.44,87.63,1.13
2021,1,29,22,0,3.42,7.53,87.61,1.12
2021,1,29,23,0,3.3,7.25,87.57,1.12
2021,1,30,0,0,3.11,6.94,87.52,1.17
2021,1,30,1,0,2.99,6.65,87.47,1.18
2021,1,30,2,0,2.81,6.53,87.42,1.13
2021,1,30,3,0,2.62,6.59,87.37,0.96
2021,1,30,4,0,2.56,5.96,87.35,0.76
2021,1,30,5,0,2.5,5.51,87.37,0.64
2021,1,30,6,0,2.38,5.39,87.42,0.52
2021,1,30,7,0,2.62,6.32,87.48,0.4
2021,1,30,8,0,3.23,9.69,87.54,0.49
2021,1,30,9,0,2.81,12.58,87.59,2.59
2021,1,30,10,0,2.93,14.36,87.61,4.17
2021,1,30,11,0,3.11,15.37,87.56,5.06
2021,1,30,12,0,3.3,15.95,87.48,5.56
2021,1,30,13,0,3.42,15.97,87.41,5.67
2021,1,30,14,0,3.42,15.56,87.38,5.4
2021,1,30,15,0,3.42,14.59,87.37,4.8
2021,1,30,16,0,3.72,12.78,87.38,3.63
2021,1,30,17,0,4.27,8.58,87.4,2.26
2021,1,30,18,0,3.91,7.21,87.46,1.76
2021,1,30,19,0,3.66,6.75,87.52,1.34
2021,1,30,20,0,3.54,6.26,87.56,1.16
2021,1,30,21,0,3.36,6.08,87.59,1.09
2021,1,30,22,0,3.23,6.1,87.58,0.89
2021,1,30,23,0,3.05,6.65,87.56,0.74
2021,1,31,0,0,2.93,6.94,87.53,0.72
2021,1,31,1,0,2.81,7.07,87.51,0.68
2021,1,31,2,0,2.69,7.11,87.48,0.62
2021,1,31,3,0,2.56,7.12,87.45,0.44
2021,1,31,4,0,2.5,6.99,87.45,0.19
2021,1,31,5,0,2.44,6.87,87.48,0.13
2021,1,31,6,0,2.38,6.74,87.55,0.18
2021,1,31,7,0,2.5,7.34,87.62,0.24
2021,1,31,8,0,3.11,9.8,87.7,0.56
2021,1,31,9,0,2.87,12.95,87.77,2.69
2021,1,31,10,0,3.05,14.84,87.8,4.2
2021,1,31,11,0,3.23,15.89,87.77,4.82
2021,1,31,12,0,3.36,16.4,87.71,5.25
2021,1,31,13,0,3.42,16.42,87.65,5.23
2021,1,31,14,0,3.48,16.07,87.61,4.82
2021,1,31,15,0,3.42,15.28,87.59,4.33
2021,1,31,16,0,3.66,13.55,87.59,3.51
2021,1,31,17,0,4.21,9.12,87.62,2.39
2021,1,31,18,0,3.85,7.24,87.69,1.97
2021,1,31,19,0,3.66,6.72,87.75,1.39
2021,1,31,20,0,3.48,6.48,87.79,1.2
2021,1,31,21,0,3.3,6.39,87.81,1.02
2021,1,31,22,0,3.17,6.5,87.82,0.66
2021,1,31,23,0,3.05,7.01,87.8,0.43
2021,2,1,0,0,2.93,7.23,87.78,0.4
2021,2,1,1,0,2.81,7.31,87.75,0.38
2021,2,1,2,0,2.75,7.29,87.73,0.41
2021,2,1,3,0,2.69,7.12,87.7,0.53
2021,2,1,4,0,2.62,6.94,87.68,0.63
2021,2,1,5,0,2.56,6.75,87.69,0.59
2021,2,1,6,0,2.56,6.65,87.73,0.52
2021,2,1,7,0,2.62,7.3,87.78,0.53
2021,2,1,8,0,3.3,9.94,87.84,0.48
2021,2,1,9,0,2.93,12.93,87.91,2.26
2021,2,1,10,0,3.05,14.69,87.96,3.73
2021,2,1,11,0,3.17,15.75,87.93,4.51
2021,2,1,12,0,3.36,16.35,87.85,4.97
2021,2,1,13,0,3.42,16.41,87.77,5.16
2021,2,1,14,0,3.48,15.97,87.73,5.07
2021,2,1,15,0,3.48,15.02,87.7,4.77
2021,2,1,16,0,3.78,13.22,87.68,3.8
2021,2,1,17,0,4.33,9.01,87.7,2.25
2021,2,1,18,0,3.97,7.8,87.75,1.48
2021,2,1,19,0,3.72,7.62,87.79,0.89
2021,2,1,20,0,3.6,7.28,87.81,0.76
2021,2,1,21,0,3.48,6.93,87.84,0.71
2021,2,1,22,0,3.36,6.99,87.85,0.62
2021,2,1,23,0,3.17,7.2,87.84,0.54
2021,2,2,0,0,3.05,7.42,87.8,0.5
2021,2,2,1,0,2.93,7.46,87.76,0.46
2021,2,2,2,0,2.87,7.52,87.71,0.4
2021,2,2,3,0,2.75,7.53,87.68,0.36
2021,2,2,4,0,2.62,7.58,87.64,0.43
2021,2,2,5,0,2.56,7.8,87.65,0.46
2021,2,2,6,0,2.44,7.68,87.69,0.21
2021,2,2,7,0,2.62,7.75,87.74,0.25
2021,2,2,8,0,3.6,10.59,87.82,0.73
2021,2,2,9,0,2.99,13.77,87.91,2.52
2021,2,2,10,0,3.17,15.8,87.95,3.97
2021,2,2,11,0,3.42,16.91,87.93,4.35
2021,2,2,12,0,3.66,17.51,87.88,4.57
2021,2,2,13,0,3.85,17.64,87.82,4.46
2021,2,2,14,0,3.91,17.36,87.78,4.03
2021,2,2,15,0,4.03,16.57,87.76,3.45
2021,2,2,16,0,4.58,14.83,87.73,2.34
2021,2,2,17,0,4.94,11.08,87.72,1.61
2021,2,2,18,0,4.33,9.62,87.75,0.97
2021,2,2,19,0,4.15,9.18,87.79,0.66
2021,2,2,20,0,3.91,9.3,87.82,0.7
2021,2,2,21,0,3.78,9.39,87.83,0.83
2021,2,2,22,0,3.66,9.45,87.83,0.89
2021,2,2,23,0,3.54,9.55,87.82,1.03
2021,2,3,0,0,3.48,9.34,87.79,1.15
2021,2,3,1,0,3.36,9.48,87.76,1.18
2021,2,3,2,0,3.23,9.55,87.73,1.13
2021,2,3,3,0,3.17,9.28,87.7,1.15
2021,2,3,4,0,3.05,8.64,87.67,1.22
2021,2,3,5,0,2.93,8.62,87.66,1.24
2021,2,3,6,0,2.81,8.87,87.69,1.16
2021,2,3,7,0,2.87,9.92,87.74,0.93
2021,2,3,8,0,3.72,12.74,87.8,0.51
2021,2,3,9,0,3.66,15.51,87.85,2.28
2021,2,3,10,0,3.78,17.27,87.89,3.5
2021,2,3,11,0,3.91,18.41,87.86,4.12
2021,2,3,12,0,4.09,19.13,87.8,4.45
2021,2,3,13,0,4.15,19.31,87.72,4.48
2021,2,3,14,0,4.21,19.05,87.66,4.43
2021,2,3,15,0,4.21,18.25,87.63,4.31
2021,2,3,16,0,4.52,16.52,87.64,3.47
2021,2,3,17,0,5.13,12.19,87.67,2.22
2021,2,3,18,0,4.7,10.59,87.73,1.64
2021,2,3,19,0,4.39,10.18,87.79,1.08
2021,2,3,20,0,4.21,9.99,87.84,1.02
2021,2,3,21,0,4.09,9.59,87.86,1.34
2021,2,3,22,0,3.91,8.95,87.84,1.64
2021,2,3,23,0,3.78,8.73,87.8,1.72
2021,2,4,0,0,3.54,8.77,87.76,1.67
2021,2,4,1,0,3.36,8.9,87.73,1.6
2021,2,4,2,0,3.11,9.28,87.69,1.49
2021,2,4,3,0,2.93,9.65,87.66,1.29
2021,2,4,4,0,2.75,9.76,87.66,0.97
2021,2,4,5,0,2.62,9.53,87.7,0.79
2021,2,4,6,0,2.5,9.4,87.77,0.87
2021,2,4,7,0,2.56,10.27,87.83,0.91
2021,2,4,8,0,3.48,13.37,87.89,0.59
2021,2,4,9,0,3.36,16.18,87.96,2.04
2021,2,4,10,0,3.6,17.94,87.97,3.11
2021,2,4,11,0,3.85,19.12,87.92,3.52
2021,2,4,12,0,4.03,19.83,87.83,3.82
2021,2,4,13,0,4.09,20.08,87.73,3.94
2021,2,4,14,0,4.15,19.81,87.66,3.93
2021,2,4,15,0,4.21,19.05,87.61,3.81
2021,2,4,16,0,4.88,17.31,87.6,2.9
2021,2,4,17,0,5.37,13.21,87.62,2.15
2021,2,4,18,0,4.82,11.63,87.66,1.7
2021,2,4,19,0,4.58,11.33,87.72,1.1
2021,2,4,20,0,4.33,11.49,87.77,0.83
2021,2,4,21,0,4.15,11.02,87.8,1.14
2021,2,4,22,0,4.03,10.62,87.81,1.48
2021,2,4,23,0,3.85,10.09,87.78,1.61
2021,2,5,0,0,3.66,10.09,87.74,1.64
2021,2,5,1,0,3.48,10.05,87.69,1.67
2021,2,5,2,0,3.36,9.92,87.63,1.72
2021,2,5,3,0,3.17,9.69,87.57,1.76
2021,2,5,4,0,3.05,9.33,87.56,1.81
2021,2,5,5,0,2.93,9.18,87.59,1.8
2021,2,5,6,0,2.81,9.05,87.65,1.8
2021,2,5,7,0,3.11,10.29,87.71,1.76
2021,2,5,8,0,4.09,14.31,87.79,1.38
2021,2,5,9,0,3.78,17.53,87.85,1.71
2021,2,5,10,0,4.09,19.28,87.87,2.89
2021,2,5,11,0,4.33,20.31,87.81,3.69
2021,2,5,12,0,4.58,20.75,87.72,4.32
2021,2,5,13,0,4.7,20.62,87.62,4.8
2021,2,5,14,0,4.76,19.92,87.55,4.83
2021,2,5,15,0,4.88,18.67,87.52,4.29
2021,2,5,16,0,5.43,16.68,87.53,2.92
2021,2,5,17,0,5.98,13.2,87.53,1.75
2021,2,5,18,0,5.49,12.05,87.56,1.4
2021,2,5,19,0,5.43,10.95,87.6,1.6
2021,2,5,20,0,5.37,9.63,87.63,2.04
2021,2,5,21,0.01,5.31,8.87,87.64,2.28
2021,2,5,22,0.01,5.43,8.71,87.63,2.37
2021,2,5,23,0.01,5.55,8.63,87.61,2.37
2021,2,6,0,0.03,5.74,8.44,87.59,2.23
2021,2,6,1,0.07,5.92,7.9,87.58,2.25
2021,2,6,2,0.08,6.04,7.41,87.55,2.33
2021,2,6,3,0.04,6.1,7,87.51,2.39
2021,2,6,4,0.01,5.92,6.52,87.47,2.39
2021,2,6,5,0,5.62,6.52,87.49,2.21
2021,2,6,6,0.02,5.43,6.94,87.57,1.89
2021,2,6,7,0,5.55,8.73,87.66,1.4
2021,2,6,8,0,6.04,12.21,87.74,0.22
2021,2,6,9,0,5.86,14.05,87.8,2.11
2021,2,6,10,0,5.43,15.51,87.8,2.57
2021,2,6,11,0,5.31,16.53,87.72,3.1
2021,2,6,12,0,5.19,17.24,87.61,3.6
2021,2,6,13,0,5.07,17.49,87.49,4.13
2021,2,6,14,0.01,5,17.19,87.42,4.5
2021,2,6,15,0.01,4.94,16.25,87.39,4.32
2021,2,6,16,0.01,5,14.69,87.4,3.6
2021,2,6,17,0.01,5.8,11.73,87.43,2.11
2021,2,6,18,0.05,5.68,10.05,87.49,1.97
2021,2,6,19,0.05,5.74,9.62,87.55,1.6
2021,2,6,20,0.05,5.74,9.4,87.59,1.16
2021,2,6,21,0.05,5.68,8.84,87.6,0.97
2021,2,6,22,0.03,5.62,8.37,87.59,0.8
2021,2,6,23,0.01,5.49,8.13,87.55,0.58
2021,2,7,0,0,5.31,7.82,87.5,0.52
2021,2,7,1,0,5.13,7.64,87.45,0.56
2021,2,7,2,0,4.94,7.15,87.4,0.69
2021,2,7,3,0,4.76,6.79,87.36,0.64
2021,2,7,4,0,4.46,6.56,87.34,0.69
2021,2,7,5,0,4.21,6.22,87.37,0.78
2021,2,7,6,0,4.09,6.21,87.44,0.74
2021,2,7,7,0,4.46,7.48,87.53,0.49
2021,2,7,8,0,4.7,11.4,87.61,1.47
2021,2,7,9,0,4.03,14.72,87.68,3.74
2021,2,7,10,0,3.78,17.17,87.7,5.26
2021,2,7,11,0,3.91,18.32,87.65,6.18
2021,2,7,12,0,4.09,18.75,87.58,6.69
2021,2,7,13,0,4.27,18.76,87.51,6.53
2021,2,7,14,0,4.33,18.51,87.47,6.3
2021,2,7,15,0,4.39,17.81,87.47,6.16
2021,2,7,16,0,4.46,16.33,87.5,5.55
2021,2,7,17,0,5,12.37,87.56,3.16
2021,2,7,18,0,4.82,9.9,87.64,2.43
2021,2,7,19,0,4.64,9.5,87.72,1.78
2021,2,7,20,0,4.46,9.09,87.77,1.41
2021,2,7,21,0,4.21,8.49,87.8,1.26
2021,2,7,22,0,4.09,8.01,87.81,1.29
2021,2,7,23,0,3.97,7.7,87.81,1.31
2021,2,8,0,0,3.78,7.83,87.81,1.22
2021,2,8,1,0.02,3.6,7.9,87.77,1.06
2021,2,8,2,0.02,3.48,7.79,87.73,1.03
2021,2,8,3,0.02,3.36,7.06,87.69,1.16
2021,2,8,4,0,3.23,6.49,87.66,1.31
2021,2,8,5,0,3.11,6.23,87.68,1.46
2021,2,8,6,0,2.93,6.22,87.73,1.58
2021,2,8,7,0,3.3,8.16,87.8,1.6
2021,2,8,8,0,3.91,13.27,87.86,1.59
2021,2,8,9,0,3.3,16.78,87.9,2.54
2021,2,8,10,0,3.36,19.46,87.91,4.01
2021,2,8,11,0,3.54,20.73,87.86,4.71
2021,2,8,12,0,3.78,21.34,87.78,4.93
2021,2,8,13,0,3.97,21.4,87.69,4.78
2021,2,8,14,0,4.09,21.06,87.64,4.35
2021,2,8,15,0,4.15,20.19,87.61,3.85
2021,2,8,16,0,4.58,18.44,87.6,3.11
2021,2,8,17,0,5.49,14.03,87.6,2.05
2021,2,8,18,0,4.76,12.42,87.63,1.51
2021,2,8,19,0,4.58,11.72,87.65,1.12
2021,2,8,20,0,4.27,11.81,87.66,1.04
2021,2,8,21,0,4.09,11.71,87.66,0.84
2021,2,8,22,0,3.91,11.73,87.65,0.76
2021,2,8,23,0,3.72,11.56,87.64,0.86
2021,2,9,0,0,3.6,11.08,87.61,0.89
2021,2,9,1,0,3.48,10.29,87.57,0.86
2021,2,9,2,0,3.36,9.98,87.52,0.82
2021,2,9,3,0,3.23,9.85,87.48,0.76
2021,2,9,4,0,3.17,9.57,87.46,0.67
2021,2,9,5,0,3.11,9.34,87.49,0.51
2021,2,9,6,0,3.05,9.24,87.56,0.37
2021,2,9,7,0,3.42,10.49,87.64,0.55
2021,2,9,8,0,4.03,14.16,87.72,1
2021,2,9,9,0,3.85,17,87.79,2.53
2021,2,9,10,0,4.03,18.85,87.82,3.44
2021,2,9,11,0,4.21,20.12,87.79,4.04
2021,2,9,12,0,4.27,20.87,87.7,4.38
2021,2,9,13,0,4.33,21.1,87.61,4.5
2021,2,9,14,0,4.33,20.85,87.56,4.27
2021,2,9,15,0,4.33,20.05,87.53,3.77
2021,2,9,16,0,4.7,18.36,87.52,2.98
2021,2,9,17,0,5.49,14.23,87.54,1.94
2021,2,9,18,0,5.07,12.02,87.59,1.26
2021,2,9,19,0,4.82,11.4,87.64,0.8
2021,2,9,20,0,4.64,11.05,87.65,0.51
2021,2,9,21,0,4.46,11.16,87.62,0.35
2021,2,9,22,0,4.33,11.12,87.57,0.48
2021,2,9,23,0,4.21,11.28,87.53,0.62
2021,2,10,0,0,4.09,11.3,87.51,0.73
2021,2,10,1,0,3.97,11.11,87.52,0.96
2021,2,10,2,0,3.91,11.19,87.47,1
2021,2,10,3,0,3.85,11.28,87.44,0.87
2021,2,10,4,0,3.78,11.4,87.43,0.74
2021,2,10,5,0,3.72,11.44,87.45,0.89
2021,2,10,6,0,3.78,10.8,87.48,1.17
2021,2,10,7,0,4.09,11.48,87.54,1.25
2021,2,10,8,0,5.43,13.49,87.59,0.92
2021,2,10,9,0,4.52,15.68,87.64,1.21
2021,2,10,10,0,4.52,16.92,87.67,2.29
2021,2,10,11,0,4.64,17.73,87.65,2.6
2021,2,10,12,0,4.76,17.83,87.59,2.73
2021,2,10,13,0,4.88,18.05,87.51,2.83
2021,2,10,14,0,4.94,18.39,87.44,3.13
2021,2,10,15,0,5.07,17.93,87.41,3.38
2021,2,10,16,0,5.74,16.48,87.41,2.46
2021,2,10,17,0,6.23,13.58,87.44,1.79
2021,2,10,18,0,5.74,12.23,87.47,1.28
2021,2,10,19,0,5.43,11.72,87.52,0.95
2021,2,10,20,0,5.19,11.19,87.57,0.92
2021,2,10,21,0,5,11.12,87.58,0.99
2021,2,10,22,0,4.94,10.83,87.57,1.18
2021,2,10,23,0,4.88,10.15,87.54,1.34
2021,2,11,0,0,4.76,9.87,87.5,1.36
2021,2,11,1,0,4.64,10.25,87.44,1.32
2021,2,11,2,0,4.52,10.33,87.38,1.1
2021,2,11,3,0,4.39,10,87.35,0.93
2021,2,11,4,0,4.27,9.08,87.35,0.91
2021,2,11,5,0,4.21,8.87,87.38,0.76
2021,2,11,6,0,4.15,8.75,87.44,0.46
2021,2,11,7,0,4.39,9.39,87.5,0.29
2021,2,11,8,0,4.88,12.95,87.56,0.5
2021,2,11,9,0,4.82,16.06,87.6,2.61
2021,2,11,10,0,4.94,18.23,87.61,4.47
2021,2,11,11,0,5.13,19.44,87.55,5.61
2021,2,11,12,0,5.31,20.05,87.49,6.27
2021,2,11,13,0,5.37,20,87.45,6.06
2021,2,11,14,0,5.43,19.59,87.4,5.27
2021,2,11,15,0,5.37,18.88,87.38,4.56
2021,2,11,16,0,5.92,17.29,87.39,3.08
2021,2,11,17,0,6.16,13.84,87.42,1.98
2021,2,11,18,0,5.49,12.91,87.46,1.08
2021,2,11,19,0,5.25,12.88,87.51,0.77
2021,2,11,20,0,5.13,12.61,87.55,0.75
2021,2,11,21,0,5,12.45,87.57,0.61
2021,2,11,22,0,4.88,12.39,87.58,0.59
2021,2,11,23,0,4.76,12.39,87.57,0.72
2021,2,12,0,0,4.58,12.27,87.56,0.66
2021,2,12,1,0,4.46,12.14,87.54,0.5
2021,2,12,2,0,4.39,12.1,87.52,0.32
2021,2,12,3,0,4.33,11.66,87.51,0.37
2021,2,12,4,0,4.27,11.11,87.51,0.59
2021,2,12,5,0,4.15,10.76,87.53,0.73
2021,2,12,6,0,4.09,10.62,87.58,0.67
2021,2,12,7,0,4.27,11.21,87.65,0.54
2021,2,12,8,0,5.13,14.04,87.71,0.21
2021,2,12,9,0,4.76,16.57,87.76,2.16
2021,2,12,10,0,4.82,18.1,87.78,3.7
2021,2,12,11,0,4.94,19.13,87.75,4.4
2021,2,12,12,0,5.19,20.08,87.68,4.79
2021,2,12,13,0,5.37,20.27,87.6,4.93
2021,2,12,14,0,5.43,19.82,87.53,4.8
2021,2,12,15,0,5.49,18.87,87.49,4.35
2021,2,12,16,0,5.92,17.14,87.47,3.01
2021,2,12,17,0,6.59,14.36,87.46,1.75
2021,2,12,18,0,6.23,13.22,87.47,1.09
2021,2,12,19,0,5.92,12.74,87.5,0.76
2021,2,12,20,0,5.8,12.33,87.54,0.62
2021,2,12,21,0,5.68,12.03,87.56,0.56
2021,2,12,22,0,5.55,11.69,87.57,0.63
2021,2,12,23,0,5.31,11.44,87.57,0.7
2021,2,13,0,0,5.13,11.3,87.57,0.76
2021,2,13,1,0,4.94,11.11,87.56,0.8
2021,2,13,2,0,4.76,10.97,87.54,0.72
2021,2,13,3,0,4.64,10.73,87.51,0.57
2021,2,13,4,0,4.52,10.65,87.51,0.48
2021,2,13,5,0,4.39,10.55,87.54,0.4
2021,2,13,6,0,4.27,10.4,87.59,0.29
